Log file open, 03/11/23 14:35:51
[2023.03.11-07.36.06:319][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2023.03.11-07.36.06:348][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2023.03.11-07.36.06:360][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2023.03.11-07.36.06:373][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2023.03.11-07.36.06:455][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2023.03.11-07.36.06:474][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.03.11-07.36.06:499][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.03.11-07.36.06:525][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.03.11-07.36.06:547][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.03.11-07.36.06:565][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.03.11-07.36.06:601][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.03.11-07.36.06:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2023.03.11-07.36.06:640][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2023.03.11-07.36.06:661][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2023.03.11-07.36.06:681][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2023.03.11-07.36.06:683][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2023.03.11-07.36.06:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2023.03.11-07.36.06:707][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Door_M.uasset"
[2023.03.11-07.36.06:718][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Door_N.uasset"
[2023.03.11-07.36.06:728][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2023.03.11-07.36.06:745][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2023.03.11-07.36.06:756][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2023.03.11-07.36.06:764][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.03.11-07.36.06:774][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.03.11-07.36.06:785][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.03.11-07.36.06:787][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.03.11-07.36.06:815][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.03.11-07.36.06:843][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.03.11-07.36.06:976][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.03.11-07.36.07:009][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.03.11-07.36.07:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.03.11-07.36.07:140][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.03.11-07.36.07:147][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.03.11-07.36.07:158][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.03.11-07.36.07:252][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.03.11-07.36.07:271][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.03.11-07.36.07:290][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.03.11-07.36.07:306][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.03.11-07.36.07:317][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.03.11-07.36.07:337][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.03.11-07.36.07:355][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.03.11-07.36.07:370][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.03.11-07.36.07:386][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.03.11-07.36.07:406][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.03.11-07.36.07:421][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.03.11-07.36.07:435][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.03.11-07.36.07:521][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.03.11-07.36.07:536][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.03.11-07.36.07:549][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.03.11-07.36.07:568][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.03.11-07.36.07:585][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.03.11-07.36.07:609][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.03.11-07.36.07:687][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.03.11-07.36.07:707][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.03.11-07.36.07:714][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.03.11-07.36.07:723][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.03.11-07.36.07:728][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.03.11-07.36.07:738][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.03.11-07.36.07:749][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.03.11-07.36.07:756][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.03.11-07.36.07:763][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.03.11-07.36.07:771][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.03.11-07.36.07:778][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.03.11-07.36.07:785][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.03.11-07.36.07:791][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.03.11-07.36.07:797][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.03.11-07.36.07:803][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.03.11-07.36.07:811][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.03.11-07.36.07:835][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.03.11-07.36.07:843][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.03.11-07.36.07:852][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.03.11-07.36.07:863][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.03.11-07.36.07:939][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.03.11-07.36.07:951][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.03.11-07.36.08:009][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.03.11-07.36.08:024][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.03.11-07.36.08:040][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.03.11-07.36.08:060][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.03.11-07.36.08:071][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.03.11-07.36.08:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.03.11-07.36.08:099][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2023.03.11-07.36.08:105][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Bush.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_Bush.uasset"
[2023.03.11-07.36.08:112][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2023.03.11-07.36.08:116][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_Door.uasset"
[2023.03.11-07.36.08:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2023.03.11-07.36.08:129][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_Lamp.uasset"
[2023.03.11-07.36.08:135][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Rock.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_Rock.uasset"
[2023.03.11-07.36.08:142][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2023.03.11-07.36.08:147][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2023.03.11-07.36.08:152][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2023.03.11-07.36.08:157][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Props/Materials/M_TableRound.uasset"
[2023.03.11-07.36.08:163][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2023.03.11-07.36.08:171][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2023.03.11-07.36.08:176][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset"
[2023.03.11-07.36.08:182][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset"
[2023.03.11-07.36.08:188][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/m_flare_01.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/m_flare_01.uasset"
[2023.03.11-07.36.08:193][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2023.03.11-07.36.08:197][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2023.03.11-07.36.08:204][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2023.03.11-07.36.08:208][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2023.03.11-07.36.08:213][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2023.03.11-07.36.08:219][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2023.03.11-07.36.08:224][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2023.03.11-07.36.08:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2023.03.11-07.36.08:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
[2023.03.11-07.36.08:240][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset"
[2023.03.11-07.36.08:247][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/Skybox.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Blueprints/Assets/Skybox.uasset"
[2023.03.11-07.36.08:252][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset"
[2023.03.11-07.36.08:257][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset" to "../../../../../GProject/HorrorProject/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset"
[2023.03.11-07.36.08:259][  0]LogTexture: Default maximum texture size for cubemaps generated from long-lat sources has been changed from 512 to unlimited. In order to preserve old behavior for '/Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.HDRI_Epic_Courtyard_Daylight', its maximum texture size has been explicitly set to 512.
[2023.03.11-07.36.08:334][  0]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.11-07.36.09:335][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.279381 seconds
[2023.03.11-07.36.09:340][  0]LogSerialization: UsePackageTrailer: 'true'
[2023.03.11-07.36.10:246][  0]LogSavePackage: Moving output files for package: /Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight
[2023.03.11-07.36.10:246][  0]LogSavePackage: Moving '../../../../../GProject/HorrorProject/Saved/HDRI_Epic_Courtyard_Daylight1223A07C4B572988948826AF1A6F6C4B.tmp' to '../../../../../GProject/HorrorProject/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset'
[2023.03.11-07.36.10:268][  0]LogFileHelpers: InternalPromptForCheckoutAndSave took 1.93 sec
[2023.03.11-07.36.10:268][  0]LogFeaturePack: Inserted 1 feature packs
